index,id,sentence,from,to,aspect,polarity
819,874,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.",68,99,roasted tomato soup with chevre,positive
820,874,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.",101,113,steak frites,positive
821,874,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.",115,127,creme brulee,positive
822,3116,"The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.",4,13,waitstaff,positive
823,3353,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",6,11,bread,positive
824,3353,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",74,79,pizza,positive
825,3353,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",220,280,margarite pizza with cold prosciutto and baby arugula on top,neutral
826,3353,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",289,294,salad,neutral
827,3353,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.",149,205,Peter's Favourite pizza with prosciutto and baby arugula,neutral
828,2081,"Yes, the prices are high, but I felt it was worth it.",9,15,prices,conflict
829,533,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",23,34,bruschettas,positive
830,533,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",36,43,paninis,positive
831,533,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",45,56,tramezzinis,positive
832,972,"Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.",27,34,waiters,positive
833,972,"Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.",125,131,diners,neutral
834,3420,"While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.",48,52,chef,positive
835,3420,"While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.",128,134,dishes,positive
836,3420,"While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.",82,89,cuisine,neutral
837,3420,"While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs.",154,160,Indian,positive
838,2329,The owner truly caters to all your needs.,4,9,owner,positive
839,1827,He takes real pride in his food and his business.,27,31,food,positive
840,878,"So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.",33,37,meal,positive
841,878,"So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.",72,93,pre-theater prix-fixe,positive
842,2891,"Over the years, it has always provided a pleasurable dining experience with quality food and wine.",84,88,food,positive
843,2891,"Over the years, it has always provided a pleasurable dining experience with quality food and wine.",93,97,wine,positive
844,2891,"Over the years, it has always provided a pleasurable dining experience with quality food and wine.",53,59,dining,positive
845,2276,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",14,18,menu,positive
846,2276,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",78,91,fried chicken,neutral
847,2276,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",93,102,pork chop,neutral
848,2276,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.",108,121,noodle dishes,neutral
849,3414,I cannot imagine better Indian food in all of the city.,24,35,Indian food,positive
850,209,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,80,87,privacy,positive
851,209,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,48,66,corner booth table,positive
852,209,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,15,20,place,positive
853,1228,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,50,57,manager,negative
854,1228,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,15,41,open faced cheese sandwich,neutral
855,2077,very good breads as well.,10,16,breads,positive
856,3554,"if this happens, just ask for real naan.",35,39,naan,neutral
857,410,We were fans of the half-price Saturday night option until some inedible squid during a recent visit.,73,78,squid,negative
858,410,We were fans of the half-price Saturday night option until some inedible squid during a recent visit.,20,52,half-price Saturday night option,positive
859,3492,"Pizza is terrific, as is homemade pasta.",0,5,Pizza,positive
860,3492,"Pizza is terrific, as is homemade pasta.",25,39,homemade pasta,positive
861,2439,This is a wonderful place on all stand points especially value ofr money.,57,72,value ofr money,positive
862,3280,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,15,19,soup,positive
863,3280,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,65,74,mushrooms,positive
864,2189,"Service is not exactly five star, but thats not really a big deal.",0,7,Service,conflict
865,3573,There are other people waiting!,23,30,waiting,negative
866,277,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",5,25,beginning appetizers,positive
867,277,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",31,39,scallops,positive
