index,id,sentence,from,to,aspect,polarity
848,2780,There is no number pad to the right of the keyboard which is a bummer.,43,51,keyboard,negative
849,1105,After 20-30 min the screen of the notebook switched off.,20,26,screen,negative
850,1484,"If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.",35,44,Windows 7,positive
851,2506,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",156,164,programs,positive
852,2506,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",170,175,iLife,positive
853,2506,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",180,185,iWork,positive
854,2281,"It is a big big, but since it has a 18.4"" screen what would you expect!",36,48,"18.4"" screen",conflict
855,572,10 hours of battery life is really something else....,12,24,battery life,positive
856,15,Runs fast and the regular layout keyboard is so much better.,18,41,regular layout keyboard,positive
857,15,Runs fast and the regular layout keyboard is so much better.,0,4,Runs,positive
858,1489,"All the programs are easy and straight forward on my MacBook Pro, it is clean and organized, which I always strive to be myself.",8,16,programs,positive
859,659,I reinstalled windows through the recovery discs and everything seemed good again.,14,21,windows,positive
860,659,I reinstalled windows through the recovery discs and everything seemed good again.,34,48,recovery discs,positive
861,25,"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.",0,17,Windows 7 Starter,positive
862,1043,Support has been lackluster and now I just want a refund.,0,7,Support,negative
863,97,"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",50,65,3 year warranty,negative
864,97,"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",135,154,online chat service,negative
865,1493,""">  iPhoto is probably the best program I have ever worked with: easy and convenient.",4,10,iPhoto,positive
866,2944,I love to write and play with graphics and html programming and my new Toshiba works great on both!,79,84,works,positive
867,107,My laptop now has no battery.,21,28,battery,negative
868,1170,"Beta had better quality, but VHS became the industry standard.",16,23,quality,conflict
869,1170,"Beta had better quality, but VHS became the industry standard.",29,32,VHS,conflict
870,2594,It made the computer much easier to use and navigate.,36,39,use,positive
871,2594,It made the computer much easier to use and navigate.,44,52,navigate,positive
872,3034,":-)If you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.",57,69,battery life,negative
873,2735,"Needs longer lasting battery, More than 1 to 2 Hrs.",21,28,battery,negative
874,1348,in May I started having problems with the USB ports not working.,42,51,USB ports,negative
875,675,10 plus hours of battery...,17,24,battery,positive
876,1538,"The design is awesome, quality is unprecedented.",4,10,design,positive
877,1538,"The design is awesome, quality is unprecedented.",23,30,quality,positive
878,1495,The Mac version of Microsoft Office is cheaper than buying the actual and works just as well.,4,35,Mac version of Microsoft Office,positive
879,2413,"The Mac takes about the same amount of starting-up time as the average PC, but keeps itself cleaned up and ready to use.",39,55,starting-up time,positive
880,2307,The Toshiba Net book operates very well.,21,29,operates,positive
881,2337,"the touch pad is fine - again, it's a real touch pad.",4,13,touch pad,positive
882,2337,"the touch pad is fine - again, it's a real touch pad.",43,52,touch pad,positive
883,2448,The pictures are clear as can be.,4,12,pictures,positive
884,2210,"It is also very lightweight, making transporting this computer very easy.",36,48,transporting,positive
885,2243,It's wonderful for computer gaming.,28,34,gaming,positive
886,1036,You have to toss out the wifi card and replace it just to have any sort of network capability.,75,93,network capability,negative
887,1036,You have to toss out the wifi card and replace it just to have any sort of network capability.,25,34,wifi card,negative
888,7,"AND the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!",52,59,printer,positive
889,560,it is very easy for anyone to use an apple and specially the mcbook pro notebook.,30,33,use,positive
890,2495,"The flaws are, this computer is not for computer gamers because of the OS X.",71,75,OS X,negative
891,1856,They really do have the worlds very worst repair service.,42,56,repair service,negative
892,475,They need to stop outsoucing and send some complaint calls to US based customer service agents for those who live in the United states.,71,94,customer service agents,negative
893,937,  I was also able to install and use my Photoshop and AfterEffects programs easily.,40,49,Photoshop,positive
894,937,  I was also able to install and use my Photoshop and AfterEffects programs easily.,54,75,AfterEffects programs,positive
895,555,It's perfect for everything and runs faster than an average pc!,32,36,runs,positive
896,1420, Then after paying for it to be examined I was told it was same problem cited on website but I'd have to pay anyways since it was past warrenty.,135,143,warrenty,negative
897,2346,I'm already hooked on the sleek look and dependability that this laptop has shown.,32,36,look,positive
898,2346,I'm already hooked on the sleek look and dependability that this laptop has shown.,41,54,dependability,positive
899,433,And having to deal with the company has been a even worse nightmare.,28,35,company,negative
900,968,  I will definitely be getting a new laptop if it has any more issues after the warranty expires and researching carefully when I do so I don't run accross a situation like this again!,80,88,warranty,neutral
901,1764,It has all the features that are necessary for college and if not they are able to be added onto the computer.,15,23,features,positive
902,2718,"I've owned this labtop for less then two months, already the mouse button has broke.",61,73,mouse button,negative
903,995,"It did fairly well, other than it's poor performance, overheating and occational blue screen.",41,52,performance,negative
904,2219,"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",4,12,touchpad,positive
905,2219,"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",68,75,buttons,neutral
