index,id,sentence,from,to,aspect,polarity
259,allsides_1476_594_5_Trump_81_86,Even Director of National Intelligence James Clapper seemed to implicitly rebuke Trump's ongoing refusal to believe the government's assessment that senior Moscow officials orchestrated a cyber campaign that roiled the Democratic Party in last year's election.,81,86,Trump,negative
260,allsides_1494_602_19_Putin_0_5,"Putin, it seems, is willing simply to wait until Trump moves into the Oval Office.",0,5,Putin,neutral
261,allsides_1494_602_50_Putin_21_26,“This will not deter Putin from interfering in French or German elections in 2017.”,21,26,Putin,negative
262,allsides_1495_602_4_Russia_79_85,Mr. Putin condemned the new round of sanctions President Obama imposed against Russia for allegedly using computer hacking to interfere with the U.S. presidential election.,79,85,Russia,negative
263,allsides_1497_604_27_Mr. Kerry_78_87,"In a statement, the German foreign minister, Frank-Walter Steinmeier, praised Mr. Kerry’s speech as a “passionate and deeply convincing” defense of “the only credible way” to solve the issue: a two-state solution.",78,87,Mr. Kerry,positive
264,allsides_1498_604_4_Obama_0_5,Obama came into office with one foreign-policy lodestar – Not George Bush – and has stuck with it mulishly no matter how much the facts on the ground demanded flexibility.,0,5,Obama,negative
265,allsides_1498_604_6_Obama_214_219,"And so, when Syrian strongman Bashar al-Assad massacred up to 400,000 people by dropping barrel bombs on civilian neighborhoods, shelling hospitals, and imposing sieges of cities to starve out the inhabitants, the Obama administration stood very, very idly by.",214,219,Obama,negative
266,allsides_149_62_18_Harry_78_83,The Sun newspaper said on Tuesday that British government officials had urged Harry not to invite the Obamas to his wedding for fear of angering Trump.,78,83,Harry,neutral
267,allsides_149_62_3_Harry_158_163,"“All of us in leadership have to find ways in which we can recreate a common space on the Internet,” Obama said in an interview conducted by Britain’s Prince Harry, broadcast on BBC radio on Wednesday.",158,163,Harry,positive
268,allsides_150_62_7_Former President Barack Obama_106_111,"""All of us in leadership have to find ways in which we can recreate a common space on the internet,"" said Obama, warning of a ""Balkanization"" of society.",106,111,Obama,positive
269,allsides_1512_610_27_Priebus_29_36,"Even reserved seating, which Priebus incorrectly asserted wasn’t an issue until the Obama administration took over, could get reshaped.",29,36,Priebus,negative
270,allsides_1527_616_21_Ryan_14_16,"“In Congress, he has been a conservative reformer from day one, proposing solutions to fix the budget process and our regulatory system.”",14,16,he,positive
271,allsides_1527_616_21_Ryan_14_16,"“In Congress, he has been a conservative reformer from day one, proposing solutions to fix the budget process and our regulatory system.”",4,12,Congress,neutral
272,allsides_1527_616_22_Ryan_9_11,"“At OMB, he will lead the work he has started to improve the way government does the people’s business,” he added.",9,11,he,positive
273,allsides_1528_616_10_debt-warrior Mulvaney_1_14,"“Mick Mulvaney is the absolute right choice,” said House Speaker Paul D. Ryan.",1,14,Mick Mulvaney,positive
274,allsides_1535_618_16_Obama_28_30,"The debate over motivation, he said “does not in any way, I think, detract from the basic point that everyone during the election perceived accurately – that in fact what the Russian hack had done was create more problems for the Clinton campaign than it had for the Trump campaign”.",28,30,he,neutral
275,allsides_1539_620_19_Putin_0_2,He wants to discredit American democracy and make us weaker in terms of leading the liberal democratic order.,0,2,He,negative
276,allsides_1540_620_1_Putin_81_113,"U.S. intelligence officials now believe with ""a high level of confidence"" that Russian President Vladimir Putin became personally involved in the covert Russian campaign to interfere in the U.S. presidential election, senior U.S. intelligence officials told NBC News.",79,111,Russian President Vladimir Putin,negative
277,allsides_1540_620_1_Putin_81_113,"U.S. intelligence officials now believe with ""a high level of confidence"" that Russian President Vladimir Putin became personally involved in the covert Russian campaign to interfere in the U.S. presidential election, senior U.S. intelligence officials told NBC News.",79,86,Russian,negative
278,allsides_1548_624_37_President-elect Donald J. Trump_123_128,"Their request: Ms. Fiorina, the former Hewlett-Packard chief executive, emerged from a meeting with the president-elect at Trump Tower on Monday to talk tough, not on Russia but on China, which she called “our most important adversary and a rising adversary.”",123,128,Trump,neutral
279,allsides_1548_624_39_President-elect Donald J. Trump_38_47,"And Ms. Fiorina, once a bitter foe of Mr. Trump’s, was effusive.",38,47,Mr. Trump,neutral
280,allsides_1548_624_39_President-elect Donald J. Trump_38_47,"And Ms. Fiorina, once a bitter foe of Mr. Trump’s, was effusive.",38,47,Mr. Trump,neutral
281,allsides_1550_624_40_Trump_99_104,Mr. McCain withdrew his endorsement in October when an 11-year-old videotape surfaced in which Mr. Trump was caught on a hot mic using vulgar language about women.,99,104,Trump,negative
282,allsides_1550_624_48_Trump_16_21,But he said Mr. Trump’s comments indicate a lack of appreciation for the threat posed by Mr. Putin.,16,21,Trump,negative
283,allsides_1551_625_18_Russian President Vladimir Putin_29_34,"Tillerson may be a friend of Putin’s, but he’s no friend of the planet.",29,34,Putin,negative
284,allsides_1551_625_18_Russian President Vladimir Putin_29_34,"Tillerson may be a friend of Putin’s, but he’s no friend of the planet.",0,9,Tillerson,negative
285,allsides_1552_625_9_John McCain_8_14,"So far, McCain is the first Republican senator to raise objections to Tillerson, and if just three more joined him and a united Democratic front, Tillerson’s nomination could be blocked.",8,14,McCain,positive
286,allsides_1552_625_9_John McCain_8_14,"So far, McCain is the first Republican senator to raise objections to Tillerson, and if just three more joined him and a united Democratic front, Tillerson’s nomination could be blocked.",70,79,Tillerson,negative
287,allsides_1561_630_14_Trump_42_48,"We have — I think, I can say at least for myself, I can't speak for him, but we have a really good chemistry together.",42,48,myself,positive
288,allsides_1562_630_26_General Kelly_35_48,"On Wednesday, Mr. Panetta endorsed General Kelly, calling him an “excellent choice” and urging the Senate to confirm him.",35,48,General Kelly,positive
289,allsides_1573_635_15_President-elect Donald Trump_0_5,TRUMP SAYS HE'LL NOMINATE RETIRED MARINE GEN.,0,5,TRUMP,neutral
290,allsides_1573_635_16_President-elect Donald Trump_50_55,MATTIS AS SECRETARY OF DEFENSE Carson ran against Trump during the Republican primary battle.,50,55,Trump,neutral
291,allsides_1573_635_17_President-elect Donald Trump_140_145,"But after he dropped out of the White House race in March, the subdued doctor quickly endorsed the boisterous businessman and became one of Trump’s most visible surrogates.",140,145,Trump,neutral
292,allsides_1573_635_8_rival Ben Carson_170_176,"“After serious discussions with the Trump transition team, I feel that I can make a significant contribution particularly to making our inner cities great for everyone,” Carson wrote.",170,176,Carson,neutral
293,allsides_1574_635_17_Mr. Carson_0_3,His admirers praise his rags-to-riches success story.,0,3,His,positive
294,allsides_1574_635_17_Mr. Carson_0_3,His admirers praise his rags-to-riches success story.,20,52,his rags-to-riches success story,positive
295,allsides_1574_635_18_Mr. Carson_4_7,But his critics say a career in medicine is not the right training for someone running a vast federal housing bureaucracy.,4,7,his,negative
296,allsides_1584_640_48_Mr. Sheffer_47_49,"“Our motivation is completely different, but,” he added, “we haven’t been contacted by anybody in the Trump administration.”",47,49,he,neutral
297,allsides_1585_640_6_President-elect Donald Trump_61_66,"""So many hundreds and hundreds of companies are doing this,"" Trump said.",61,66,Trump,neutral
298,allsides_1587_641_10_House Minority Leader Nancy Pelosi (D-Calif.)_0_6,"Pelosi has led House Democrats since 2003, and that’s what Ryan had argued is the problem.",0,6,Pelosi,negative
299,allsides_1589_641_43_Pelosi_103_114,"Channeling the anxiety over the electoral setbacks, Mr. Ryan came closer than anyone else to stripping Mrs. Pelosi of her leadership title.",103,114,Mrs. Pelosi,negative
300,allsides_1593_643_4_Wilbur Ross_37_41,"As chief of the Commerce Department, Ross will oversee the Census, the Bureau of Economic Analysis, National Oceanic and Atmospheric Administration and other components.",37,41,Ross,positive
301,allsides_1594_643_24_Ross_0_2,"He has a home in Palm Beach, Fla., where Trump's Mar-a-Lago estate is located.",0,2,He,neutral
302,allsides_1594_643_26_billionaire investor Wilbur Ross_9_13,"In 1995, Ross, then a Democratic fundraiser, married New York Lt.",9,13,Ross,positive
303,allsides_1596_644_5_former Goldman Sachs banker Steven Mnuchin_0_23,The 53-year-old Mnuchin was in May appointed Trump's campaign finance chairman.,0,23,The 53-year-old Mnuchin,neutral
304,allsides_1597_644_20_Mr. Mnuchin_68_79,That confidence and loyalty appear to be what clinched the role for Mr. Mnuchin.,68,79,Mr. Mnuchin,positive
305,allsides_1597_644_8_Mr. Mnuchin_37_48,"On the surface, all of that may make Mr. Mnuchin an outsider of sorts.",37,48,Mr. Mnuchin,neutral
306,allsides_1598_645_3_Elaine Chao_1_4,“She has an amazing life story and has helped countless Americans in her public service career.,1,4,She,positive
307,allsides_1600_645_5_Elaine Chao_0_4,"Chao was part of a Bush Alumni Coalition that helped elect Trump, releasing a public letter in support of the Republican nominee in September.",0,4,Chao,neutral
308,allsides_1601_646_21_Ms. Verma_1_4,“She’s an outstanding choice.,1,4,She,positive
309,allsides_1602_646_45_Mr. Price_45_54,Gay rights groups have also been critical of Mr. Price.,45,54,Mr. Price,negative
310,allsides_1611_650_31_Rudolph W. Giuliani_32_44,"And when reports surfaced about Mr. Giuliani’s foreign business entanglements and highly compensated speechmaking, Mr. Trump grew even warier.",32,44,Mr. Giuliani,negative
311,allsides_1614_651_12_Donald J. Trump_123_138,"For those disappointed by the presidential outcome, much of the anxiety stemmed from concerns that relatives who supported Donald J. Trump might gloat about his victory.",123,138,Donald J. Trump,negative
